Id,Loan_Status
7841,Fully Paid
69382,Fully Paid
74449,Fully Paid
46733,Fully Paid
18651,Fully Paid
88002,Fully Paid
88346,Fully Paid
23117,Fully Paid
74082,Fully Paid
89969,Fully Paid
85203,Fully Paid
2771,Fully Paid
9341,Fully Paid
51047,Fully Paid
16842,Fully Paid
72518,Fully Paid
82015,Fully Paid
4463,Fully Paid
90349,Fully Paid
1742,Fully Paid
76343,Fully Paid
99189,Charged Off
51422,Charged Off
29271,Fully Paid
4764,Fully Paid
51145,Fully Paid
96556,Fully Paid
90355,Fully Paid
47434,Fully Paid
97598,Fully Paid
65407,Fully Paid
46946,Fully Paid
6957,Fully Paid
44668,Fully Paid
32046,Fully Paid
66064,Fully Paid
49598,Fully Paid
84911,Fully Paid
57672,Fully Paid
74920,Fully Paid
77277,Fully Paid
56809,Fully Paid
84600,Fully Paid
32451,Fully Paid
74981,Fully Paid
77501,Fully Paid
12879,Fully Paid
51522,Fully Paid
15350,Fully Paid
8023,Fully Paid
70048,Fully Paid
4268,Fully Paid
43282,Fully Paid
24309,Fully Paid
4601,Fully Paid
25465,Fully Paid
54688,Fully Paid
43948,Fully Paid
12429,Fully Paid
61043,Fully Paid
16532,Fully Paid
50586,Fully Paid
18262,Fully Paid
25356,Fully Paid
57523,Charged Off
59862,Fully Paid
49234,Fully Paid
14005,Fully Paid
84120,Fully Paid
81482,Fully Paid
12915,Fully Paid
99234,Fully Paid
35187,Fully Paid
95679,Fully Paid
16857,Fully Paid
5527,Fully Paid
94401,Fully Paid
83621,Fully Paid
14358,Fully Paid
53241,Fully Paid
17302,Fully Paid
44832,Fully Paid
26068,Fully Paid
49453,Fully Paid
36721,Fully Paid
61909,Fully Paid
86509,Fully Paid
27273,Fully Paid
20843,Fully Paid
45905,Charged Off
69016,Fully Paid
98795,Fully Paid
78454,Fully Paid
27754,Fully Paid
65381,Fully Paid
23287,Fully Paid
19640,Fully Paid
84851,Fully Paid
14934,Fully Paid
37996,Fully Paid
80053,Fully Paid
57830,Fully Paid
26950,Fully Paid
17890,Fully Paid
1066,Fully Paid
49269,Fully Paid
65044,Fully Paid
38243,Fully Paid
97746,Fully Paid
13391,Fully Paid
12009,Fully Paid
11306,Fully Paid
23433,Fully Paid
80468,Fully Paid
90949,Fully Paid
32722,Fully Paid
33286,Fully Paid
39093,Fully Paid
8679,Fully Paid
39515,Fully Paid
52859,Fully Paid
39626,Fully Paid
99363,Fully Paid
19024,Fully Paid
61398,Fully Paid
8328,Fully Paid
8455,Fully Paid
65662,Fully Paid
63731,Fully Paid
87250,Fully Paid
19486,Fully Paid
5821,Fully Paid
86232,Fully Paid
38434,Fully Paid
30350,Fully Paid
14425,Fully Paid
38315,Fully Paid
55173,Fully Paid
58601,Fully Paid
86863,Fully Paid
49668,Fully Paid
54558,Fully Paid
65531,Fully Paid
70446,Fully Paid
85684,Fully Paid
35147,Fully Paid
81800,Fully Paid
58901,Fully Paid
91847,Fully Paid
35,Fully Paid
33150,Fully Paid
9360,Fully Paid
63628,Fully Paid
38825,Fully Paid
22444,Fully Paid
3134,Fully Paid
8458,Fully Paid
51484,Fully Paid
26231,Fully Paid
48237,Fully Paid
58768,Fully Paid
44411,Fully Paid
25426,Fully Paid
12881,Fully Paid
89658,Fully Paid
12827,Fully Paid
18125,Fully Paid
24418,Fully Paid
89050,Fully Paid
49294,Fully Paid
21773,Fully Paid
29265,Fully Paid
61716,Fully Paid
10968,Fully Paid
39726,Fully Paid
51653,Fully Paid
61470,Fully Paid
86326,Fully Paid
81589,Fully Paid
69598,Fully Paid
5254,Fully Paid
69229,Charged Off
82966,Fully Paid
9792,Fully Paid
99619,Fully Paid
51779,Fully Paid
19491,Fully Paid
84084,Fully Paid
37117,Fully Paid
26698,Fully Paid
48148,Fully Paid
59591,Fully Paid
76930,Fully Paid
23899,Fully Paid
69861,Fully Paid
2646,Fully Paid
83198,Fully Paid
33841,Fully Paid
46973,Fully Paid
30956,Fully Paid
65866,Fully Paid
22883,Fully Paid
97700,Fully Paid
16790,Fully Paid
38586,Fully Paid
34925,Fully Paid
84608,Fully Paid
60956,Fully Paid
374,Fully Paid
95687,Fully Paid
37165,Fully Paid
93937,Fully Paid
42050,Fully Paid
93259,Fully Paid
59422,Fully Paid
22275,Fully Paid
16304,Fully Paid
98508,Fully Paid
28585,Fully Paid
84126,Fully Paid
28243,Fully Paid
74717,Fully Paid
6392,Fully Paid
19907,Fully Paid
11699,Fully Paid
92762,Fully Paid
76613,Fully Paid
99343,Fully Paid
4721,Fully Paid
58091,Fully Paid
61978,Fully Paid
63810,Fully Paid
24224,Fully Paid
95724,Fully Paid
42592,Fully Paid
58473,Fully Paid
182,Fully Paid
56810,Fully Paid
97153,Fully Paid
47628,Fully Paid
809,Fully Paid
69587,Fully Paid
69556,Fully Paid
34625,Fully Paid
29803,Fully Paid
7859,Fully Paid
88770,Fully Paid
28077,Fully Paid
19337,Fully Paid
32755,Fully Paid
34875,Fully Paid
72921,Fully Paid
36929,Fully Paid
88080,Fully Paid
58693,Fully Paid
47733,Fully Paid
42760,Fully Paid
85945,Fully Paid
45563,Fully Paid
6658,Fully Paid
72453,Fully Paid
92420,Fully Paid
99214,Fully Paid
31355,Fully Paid
11984,Fully Paid
86745,Fully Paid
65807,Fully Paid
14038,Fully Paid
19953,Fully Paid
7427,Fully Paid
13006,Fully Paid
61306,Fully Paid
7477,Fully Paid
63892,Fully Paid
82175,Fully Paid
20190,Fully Paid
78017,Fully Paid
82873,Fully Paid
87653,Fully Paid
94701,Fully Paid
76106,Fully Paid
68704,Fully Paid
37592,Fully Paid
15394,Fully Paid
74813,Fully Paid
52820,Fully Paid
87678,Fully Paid
28495,Fully Paid
37292,Fully Paid
9812,Fully Paid
64504,Fully Paid
35944,Fully Paid
52981,Charged Off
36904,Fully Paid
62499,Fully Paid
97626,Charged Off
69458,Charged Off
25961,Fully Paid
31644,Fully Paid
66034,Fully Paid
90865,Fully Paid
16830,Fully Paid
66747,Fully Paid
74991,Fully Paid
57729,Fully Paid
36291,Fully Paid
68629,Fully Paid
24134,Fully Paid
50761,Fully Paid
77663,Fully Paid
53139,Fully Paid
83124,Fully Paid
14139,Fully Paid
8498,Fully Paid
69748,Fully Paid
41229,Fully Paid
68755,Fully Paid
4741,Fully Paid
28096,Fully Paid
15174,Fully Paid
5062,Fully Paid
47156,Fully Paid
47893,Charged Off
76289,Fully Paid
93816,Fully Paid
93127,Fully Paid
48545,Fully Paid
6448,Fully Paid
87943,Fully Paid
37240,Fully Paid
98464,Fully Paid
86274,Fully Paid
45402,Fully Paid
60751,Fully Paid
5585,Fully Paid
78680,Fully Paid
4687,Fully Paid
50542,Fully Paid
50373,Fully Paid
95926,Fully Paid
53501,Fully Paid
99678,Fully Paid
49933,Fully Paid
53874,Fully Paid
21228,Fully Paid
69192,Fully Paid
37310,Fully Paid
38570,Fully Paid
14141,Fully Paid
65051,Fully Paid
33408,Fully Paid
93432,Fully Paid
89631,Fully Paid
35458,Fully Paid
25039,Fully Paid
92128,Fully Paid
14892,Fully Paid
94331,Fully Paid
50873,Fully Paid
17123,Fully Paid
81263,Fully Paid
28417,Fully Paid
11979,Fully Paid
74437,Fully Paid
1364,Fully Paid
99495,Fully Paid
50601,Fully Paid
67639,Fully Paid
8801,Fully Paid
39427,Fully Paid
92991,Fully Paid
9185,Fully Paid
7717,Fully Paid
10920,Fully Paid
54226,Fully Paid
29823,Fully Paid
4750,Fully Paid
16241,Fully Paid
5141,Fully Paid
98576,Fully Paid
71026,Fully Paid
53920,Fully Paid
90490,Fully Paid
92538,Fully Paid
56002,Fully Paid
90435,Fully Paid
67723,Fully Paid
92136,Charged Off
71088,Fully Paid
21593,Fully Paid
39431,Fully Paid
8041,Fully Paid
10410,Fully Paid
22864,Fully Paid
89976,Fully Paid
34748,Fully Paid
67866,Fully Paid
2454,Fully Paid
44313,Fully Paid
33332,Fully Paid
31153,Fully Paid
3887,Fully Paid
36467,Fully Paid
46697,Fully Paid
56501,Fully Paid
44833,Fully Paid
90233,Fully Paid
16962,Fully Paid
37235,Fully Paid
75833,Fully Paid
97662,Fully Paid
28568,Fully Paid
70074,Fully Paid
41652,Fully Paid
41033,Fully Paid
21819,Charged Off
89215,Fully Paid
78821,Fully Paid
1903,Fully Paid
31372,Fully Paid
26415,Fully Paid
8321,Fully Paid
26122,Fully Paid
40850,Fully Paid
25662,Fully Paid
33136,Fully Paid
85590,Fully Paid
95671,Fully Paid
75445,Fully Paid
9638,Fully Paid
64794,Fully Paid
637,Fully Paid
38252,Fully Paid
7858,Fully Paid
44992,Fully Paid
2687,Fully Paid
94638,Fully Paid
15307,Fully Paid
28753,Fully Paid
86382,Fully Paid
91565,Charged Off
38834,Fully Paid
2989,Fully Paid
28632,Fully Paid
42719,Fully Paid
76261,Fully Paid
97895,Fully Paid
92172,Fully Paid
97723,Fully Paid
71426,Fully Paid
38384,Fully Paid
84730,Fully Paid
20834,Fully Paid
56072,Fully Paid
78630,Fully Paid
96044,Fully Paid
13734,Fully Paid
15957,Fully Paid
63503,Fully Paid
13036,Charged Off
60701,Fully Paid
30927,Fully Paid
74633,Fully Paid
14756,Fully Paid
65823,Fully Paid
90870,Fully Paid
84797,Charged Off
5744,Fully Paid
27287,Fully Paid
7616,Fully Paid
39175,Fully Paid
89063,Fully Paid
7480,Fully Paid
51217,Fully Paid
13702,Fully Paid
48299,Fully Paid
81310,Fully Paid
48585,Fully Paid
77356,Fully Paid
17585,Fully Paid
86746,Fully Paid
51447,Fully Paid
94428,Fully Paid
93548,Fully Paid
91607,Fully Paid
18405,Fully Paid
28844,Fully Paid
22564,Fully Paid
53835,Charged Off
97677,Fully Paid
22776,Fully Paid
31917,Fully Paid
40681,Fully Paid
74893,Fully Paid
68386,Fully Paid
57081,Fully Paid
29813,Charged Off
71039,Fully Paid
11888,Fully Paid
33636,Fully Paid
98684,Fully Paid
50198,Fully Paid
17570,Fully Paid
34314,Fully Paid
53314,Fully Paid
51325,Fully Paid
11124,Fully Paid
39993,Fully Paid
29856,Fully Paid
33935,Fully Paid
94541,Fully Paid
58377,Fully Paid
85847,Fully Paid
23680,Fully Paid
95384,Fully Paid
74939,Fully Paid
87509,Fully Paid
51943,Fully Paid
57198,Fully Paid
70274,Fully Paid
64051,Fully Paid
70996,Fully Paid
26787,Fully Paid
97496,Fully Paid
75988,Fully Paid
50831,Fully Paid
85033,Fully Paid
48694,Fully Paid
76896,Fully Paid
86142,Fully Paid
7362,Fully Paid
93782,Fully Paid
44740,Fully Paid
38213,Fully Paid
43686,Fully Paid
7311,Fully Paid
92339,Fully Paid
37281,Fully Paid
53255,Fully Paid
47522,Fully Paid
59559,Fully Paid
85036,Fully Paid
26753,Fully Paid
20256,Fully Paid
8072,Fully Paid
83962,Fully Paid
64626,Fully Paid
75712,Fully Paid
59902,Fully Paid
83084,Fully Paid
85237,Fully Paid
86982,Fully Paid
93951,Fully Paid
14586,Fully Paid
22340,Fully Paid
59611,Fully Paid
75969,Fully Paid
66268,Fully Paid
44201,Fully Paid
55583,Fully Paid
39742,Fully Paid
65673,Charged Off
5061,Fully Paid
4826,Fully Paid
72785,Fully Paid
75896,Fully Paid
12209,Fully Paid
8977,Fully Paid
99347,Fully Paid
40087,Fully Paid
930,Fully Paid
90495,Fully Paid
43975,Fully Paid
89431,Fully Paid
62966,Fully Paid
15397,Fully Paid
99442,Fully Paid
62905,Fully Paid
60337,Fully Paid
85834,Fully Paid
96252,Fully Paid
44817,Fully Paid
63666,Fully Paid
35089,Fully Paid
19858,Fully Paid
4710,Fully Paid
2254,Fully Paid
85330,Fully Paid
77796,Fully Paid
54752,Fully Paid
5941,Fully Paid
93665,Fully Paid
92045,Fully Paid
82558,Fully Paid
44512,Fully Paid
64711,Fully Paid
45336,Fully Paid
74527,Fully Paid
51935,Fully Paid
60867,Fully Paid
23533,Fully Paid
7058,Fully Paid
48485,Fully Paid
17293,Fully Paid
81939,Fully Paid
20166,Fully Paid
50689,Fully Paid
44684,Fully Paid
70795,Fully Paid
52923,Fully Paid
54209,Fully Paid
24151,Fully Paid
41317,Charged Off
45597,Fully Paid
45901,Fully Paid
99738,Fully Paid
65910,Fully Paid
51050,Fully Paid
39661,Fully Paid
81028,Fully Paid
66172,Fully Paid
22853,Fully Paid
96000,Fully Paid
79992,Fully Paid
39927,Fully Paid
61351,Fully Paid
71808,Fully Paid
98990,Fully Paid
85051,Fully Paid
26946,Fully Paid
31847,Fully Paid
74670,Fully Paid
81257,Fully Paid
37059,Fully Paid
94266,Fully Paid
3663,Fully Paid
19435,Fully Paid
6161,Charged Off
58576,Charged Off
23053,Fully Paid
37404,Fully Paid
67951,Fully Paid
98416,Fully Paid
82316,Fully Paid
35604,Fully Paid
7565,Fully Paid
63104,Fully Paid
68289,Fully Paid
15230,Fully Paid
20089,Fully Paid
71763,Fully Paid
2987,Fully Paid
40634,Fully Paid
45300,Fully Paid
26390,Fully Paid
44360,Fully Paid
91100,Fully Paid
48723,Fully Paid
47744,Fully Paid
82167,Fully Paid
70624,Fully Paid
20605,Fully Paid
22870,Fully Paid
58083,Fully Paid
95487,Fully Paid
69150,Fully Paid
73519,Fully Paid
72378,Fully Paid
5178,Fully Paid
27588,Fully Paid
99820,Fully Paid
2156,Fully Paid
56702,Fully Paid
9654,Fully Paid
12728,Fully Paid
55619,Fully Paid
19335,Fully Paid
73177,Fully Paid
37474,Fully Paid
3230,Fully Paid
5365,Fully Paid
16764,Fully Paid
78733,Fully Paid
75491,Fully Paid
92351,Fully Paid
21685,Fully Paid
57982,Fully Paid
47083,Fully Paid
44075,Fully Paid
91157,Fully Paid
47739,Fully Paid
17659,Charged Off
19382,Fully Paid
22059,Fully Paid
7570,Fully Paid
24747,Fully Paid
64495,Fully Paid
71709,Fully Paid
70609,Fully Paid
74483,Fully Paid
80665,Fully Paid
71591,Fully Paid
83883,Fully Paid
67955,Fully Paid
85334,Fully Paid
19006,Fully Paid
66524,Fully Paid
81446,Charged Off
47240,Fully Paid
55449,Fully Paid
8194,Charged Off
94409,Fully Paid
67591,Fully Paid
22877,Fully Paid
75599,Fully Paid
57836,Fully Paid
64757,Fully Paid
40305,Fully Paid
40902,Fully Paid
79152,Fully Paid
22624,Fully Paid
66142,Fully Paid
65834,Fully Paid
87277,Fully Paid
70898,Fully Paid
67751,Fully Paid
33255,Fully Paid
82602,Fully Paid
39289,Fully Paid
8644,Fully Paid
90237,Fully Paid
45560,Fully Paid
78135,Fully Paid
29680,Fully Paid
35917,Fully Paid
28390,Fully Paid
36306,Fully Paid
4077,Fully Paid
87189,Fully Paid
18570,Fully Paid
60622,Fully Paid
91666,Fully Paid
5690,Fully Paid
62291,Charged Off
72593,Fully Paid
7451,Fully Paid
13038,Fully Paid
10267,Fully Paid
31095,Fully Paid
96658,Fully Paid
48287,Fully Paid
14711,Fully Paid
81892,Fully Paid
55059,Charged Off
57132,Fully Paid
57894,Fully Paid
50415,Fully Paid
56129,Fully Paid
77302,Fully Paid
5603,Fully Paid
60511,Charged Off
54055,Fully Paid
54991,Fully Paid
5751,Fully Paid
24944,Fully Paid
66333,Fully Paid
98384,Fully Paid
87572,Fully Paid
67953,Fully Paid
24487,Fully Paid
20408,Fully Paid
43606,Fully Paid
94188,Fully Paid
94718,Fully Paid
43453,Fully Paid
35780,Fully Paid
77360,Fully Paid
94573,Fully Paid
965,Fully Paid
65025,Fully Paid
35193,Fully Paid
34718,Fully Paid
4653,Fully Paid
95041,Fully Paid
95532,Fully Paid
54113,Fully Paid
25366,Fully Paid
75274,Fully Paid
38755,Fully Paid
68612,Fully Paid
23961,Fully Paid
72415,Fully Paid
94848,Fully Paid
78564,Fully Paid
74182,Fully Paid
53732,Fully Paid
80329,Fully Paid
87334,Fully Paid
27085,Fully Paid
54618,Fully Paid
19736,Fully Paid
25152,Fully Paid
44714,Fully Paid
78051,Fully Paid
10280,Fully Paid
35406,Fully Paid
28627,Fully Paid
49935,Fully Paid
18203,Fully Paid
93740,Fully Paid
42967,Fully Paid
83516,Fully Paid
6536,Fully Paid
18988,Fully Paid
41968,Fully Paid
16770,Fully Paid
96692,Fully Paid
4057,Fully Paid
94028,Fully Paid
84683,Fully Paid
51165,Fully Paid
76726,Charged Off
40335,Fully Paid
95057,Fully Paid
26411,Fully Paid
35914,Fully Paid
61156,Fully Paid
24242,Fully Paid
84216,Fully Paid
89642,Fully Paid
70056,Fully Paid
68287,Fully Paid
13269,Fully Paid
28190,Fully Paid
38946,Fully Paid
78250,Fully Paid
73407,Fully Paid
9431,Fully Paid
68277,Fully Paid
60066,Fully Paid
75899,Fully Paid
72491,Fully Paid
71688,Fully Paid
81399,Fully Paid
54810,Fully Paid
18377,Fully Paid
49584,Fully Paid
63076,Fully Paid
58212,Fully Paid
67922,Fully Paid
31081,Fully Paid
66271,Fully Paid
88886,Fully Paid
94613,Fully Paid
11249,Fully Paid
29741,Fully Paid
96261,Fully Paid
18941,Fully Paid
86292,Fully Paid
60681,Fully Paid
93604,Fully Paid
52874,Fully Paid
9702,Fully Paid
89460,Fully Paid
74546,Fully Paid
96041,Fully Paid
66946,Fully Paid
56907,Fully Paid
89563,Fully Paid
67023,Charged Off
99349,Fully Paid
19673,Fully Paid
69652,Fully Paid
32571,Fully Paid
1125,Fully Paid
66029,Fully Paid
68816,Fully Paid
4501,Fully Paid
70629,Fully Paid
68581,Fully Paid
2556,Fully Paid
46863,Fully Paid
1735,Fully Paid
14456,Fully Paid
96625,Fully Paid
29981,Fully Paid
99213,Fully Paid
5730,Fully Paid
61494,Fully Paid
97887,Fully Paid
2318,Fully Paid
4652,Fully Paid
77253,Fully Paid
49118,Fully Paid
47264,Charged Off
40090,Charged Off
17939,Fully Paid
85793,Fully Paid
29755,Fully Paid
74474,Fully Paid
34896,Fully Paid
67087,Fully Paid
82353,Fully Paid
71188,Fully Paid
400,Fully Paid
36949,Fully Paid
35196,Fully Paid
57822,Fully Paid
50366,Fully Paid
41128,Fully Paid
56260,Fully Paid
27522,Fully Paid
90537,Fully Paid
65167,Fully Paid
61354,Fully Paid
69791,Fully Paid
64169,Fully Paid
48185,Fully Paid
58054,Fully Paid
33355,Fully Paid
16249,Fully Paid
24965,Fully Paid
79317,Charged Off
9864,Fully Paid
93887,Fully Paid
84134,Fully Paid
34659,Fully Paid
38402,Fully Paid
90428,Fully Paid
4655,Charged Off
49952,Fully Paid
79537,Fully Paid
52806,Fully Paid
67613,Fully Paid
26774,Fully Paid
189,Fully Paid
96838,Charged Off
95870,Fully Paid
62956,Fully Paid
45767,Fully Paid
46660,Fully Paid
77515,Fully Paid
9008,Fully Paid
59414,Fully Paid
48114,Fully Paid
42412,Fully Paid
91762,Fully Paid
16748,Fully Paid
35807,Fully Paid
955,Fully Paid
96540,Fully Paid
7981,Fully Paid
75624,Fully Paid
87255,Fully Paid
42385,Fully Paid
37817,Fully Paid
60226,Fully Paid
21962,Fully Paid
18303,Fully Paid
74058,Fully Paid
83834,Fully Paid
15308,Fully Paid
40578,Fully Paid
11057,Fully Paid
20318,Fully Paid
42616,Fully Paid
88113,Fully Paid
3397,Charged Off
50733,Fully Paid
51676,Fully Paid
56711,Fully Paid
87483,Fully Paid
88439,Fully Paid
95806,Fully Paid
84320,Fully Paid
71166,Fully Paid
34150,Fully Paid
11423,Fully Paid
72547,Fully Paid
21700,Fully Paid
69145,Fully Paid
89037,Fully Paid
73287,Charged Off
1599,Fully Paid
10497,Fully Paid
3447,Fully Paid
54007,Fully Paid
78457,Fully Paid
65362,Fully Paid
36504,Fully Paid
8101,Fully Paid
69757,Fully Paid
20745,Fully Paid
12514,Fully Paid
56824,Fully Paid
66008,Fully Paid
23394,Fully Paid
1648,Fully Paid
64884,Fully Paid
94332,Fully Paid
66439,Fully Paid
55230,Fully Paid
20137,Fully Paid
22293,Fully Paid
82000,Fully Paid
83451,Fully Paid
9272,Fully Paid
28159,Fully Paid
61077,Fully Paid
10136,Fully Paid
71256,Fully Paid
89462,Fully Paid
88038,Fully Paid
11339,Fully Paid
99974,Fully Paid
39291,Fully Paid
40534,Fully Paid
41728,Fully Paid
33522,Fully Paid
94594,Fully Paid
6332,Fully Paid
64364,Fully Paid
49170,Fully Paid
34113,Fully Paid
61174,Fully Paid
83086,Fully Paid
98620,Fully Paid
53318,Fully Paid
9804,Fully Paid
27379,Fully Paid
61572,Fully Paid
44111,Fully Paid
65568,Fully Paid
80514,Fully Paid
76248,Fully Paid
8941,Fully Paid
31922,Fully Paid
9800,Fully Paid
69972,Fully Paid
94691,Fully Paid
7504,Fully Paid
80873,Fully Paid
83178,Fully Paid
6934,Fully Paid
12422,Fully Paid
29643,Fully Paid
72621,Fully Paid
90996,Fully Paid
54421,Fully Paid
5386,Fully Paid
30993,Fully Paid
60053,Fully Paid
21372,Fully Paid
87259,Fully Paid
84975,Fully Paid
21210,Fully Paid
47784,Fully Paid
51896,Fully Paid
36749,Fully Paid
4607,Fully Paid
84348,Fully Paid
81145,Fully Paid
60965,Fully Paid
34137,Fully Paid
84097,Fully Paid
91529,Fully Paid
31896,Fully Paid
60625,Fully Paid
99406,Fully Paid
64271,Fully Paid
73470,Fully Paid
56904,Fully Paid
72989,Fully Paid
66047,Fully Paid
99539,Fully Paid
60533,Fully Paid
32159,Fully Paid
13851,Fully Paid
17575,Fully Paid
34188,Fully Paid
50816,Fully Paid
90001,Fully Paid
16590,Fully Paid
42482,Fully Paid
79868,Fully Paid
7236,Fully Paid
28284,Fully Paid
60326,Fully Paid
26739,Fully Paid
83877,Fully Paid
48500,Fully Paid
61244,Fully Paid
54057,Fully Paid
61112,Fully Paid
44268,Fully Paid
28523,Charged Off
96713,Fully Paid
64068,Fully Paid
12023,Fully Paid
52536,Fully Paid
70586,Fully Paid
31251,Fully Paid
22964,Charged Off
76203,Fully Paid
34117,Charged Off
37979,Fully Paid
25096,Fully Paid
68985,Fully Paid
19042,Charged Off
52147,Fully Paid
96237,Fully Paid
23587,Fully Paid
23039,Fully Paid
39044,Fully Paid
77096,Fully Paid
84291,Charged Off
1697,Fully Paid
10215,Fully Paid
42023,Fully Paid
84865,Fully Paid
23019,Fully Paid
75586,Fully Paid
73728,Fully Paid
12051,Fully Paid
31772,Fully Paid
85242,Fully Paid
66710,Fully Paid
67232,Fully Paid
88922,Fully Paid
99592,Fully Paid
92628,Fully Paid
93478,Charged Off
53061,Fully Paid
67089,Fully Paid
98389,Charged Off
42639,Fully Paid
55407,Fully Paid
87018,Fully Paid
79513,Charged Off
65014,Fully Paid
56570,Fully Paid
10695,Fully Paid
97457,Fully Paid
8131,Fully Paid
93372,Fully Paid
74299,Fully Paid
32819,Fully Paid
79786,Fully Paid
15709,Fully Paid
89325,Fully Paid
33552,Fully Paid
6610,Fully Paid
60870,Fully Paid
42186,Fully Paid
84879,Fully Paid
14659,Fully Paid
37752,Fully Paid
29132,Fully Paid
37630,Fully Paid
13811,Charged Off
71793,Fully Paid
16851,Fully Paid
90315,Fully Paid
67007,Fully Paid
81424,Fully Paid
51812,Fully Paid
89796,Fully Paid
94133,Fully Paid
26485,Fully Paid
85970,Fully Paid
66231,Fully Paid
66578,Fully Paid
78090,Fully Paid
42663,Fully Paid
71173,Fully Paid
11701,Fully Paid
14854,Fully Paid
53002,Fully Paid
30313,Fully Paid
47343,Fully Paid
67163,Fully Paid
58627,Fully Paid
84772,Fully Paid
91460,Charged Off
16426,Fully Paid
41832,Fully Paid
88489,Fully Paid
84869,Fully Paid
40132,Fully Paid
21287,Fully Paid
37721,Fully Paid
56070,Fully Paid
68767,Fully Paid
11139,Fully Paid
97942,Fully Paid
84653,Fully Paid
89615,Fully Paid
40730,Fully Paid
56585,Fully Paid
75162,Fully Paid
67716,Fully Paid
7766,Fully Paid
51725,Fully Paid
81811,Fully Paid
28738,Fully Paid
17784,Fully Paid
72774,Fully Paid
68825,Fully Paid
42267,Fully Paid
41650,Fully Paid
71389,Fully Paid
69546,Fully Paid
10381,Fully Paid
96297,Fully Paid
62037,Fully Paid
62106,Fully Paid
50653,Fully Paid
69758,Fully Paid
47010,Fully Paid
30164,Fully Paid
87894,Fully Paid
40277,Fully Paid
26334,Fully Paid
19791,Fully Paid
19309,Fully Paid
6801,Charged Off
62319,Fully Paid
34724,Fully Paid
32752,Fully Paid
79273,Fully Paid
36974,Fully Paid
58327,Fully Paid
39946,Fully Paid
54797,Fully Paid
67971,Fully Paid
86260,Fully Paid
71250,Fully Paid
13544,Fully Paid
4273,Fully Paid
54314,Fully Paid
46277,Fully Paid
20734,Fully Paid
14443,Fully Paid
48933,Fully Paid
21343,Fully Paid
23720,Charged Off
60522,Fully Paid
65421,Fully Paid
68583,Fully Paid
50767,Charged Off
67561,Fully Paid
22028,Fully Paid
54910,Fully Paid
4758,Fully Paid
79420,Fully Paid
52004,Fully Paid
14096,Fully Paid
28933,Fully Paid
5895,Fully Paid
12463,Fully Paid
29333,Fully Paid
74116,Fully Paid
44291,Fully Paid
82229,Fully Paid
7629,Fully Paid
8360,Fully Paid
1767,Fully Paid
73461,Fully Paid
77164,Fully Paid
30253,Fully Paid
5380,Fully Paid
48736,Fully Paid
98126,Fully Paid
71005,Fully Paid
90664,Fully Paid
56030,Fully Paid
9164,Fully Paid
92845,Fully Paid
39333,Fully Paid
66831,Fully Paid
71361,Fully Paid
64717,Fully Paid
6446,Fully Paid
91336,Fully Paid
49421,Fully Paid
85536,Fully Paid
43862,Fully Paid
72046,Fully Paid
34550,Fully Paid
66304,Fully Paid
97843,Fully Paid
26970,Fully Paid
72098,Fully Paid
15784,Fully Paid
91754,Fully Paid
12931,Fully Paid
62559,Fully Paid
55965,Fully Paid
25349,Fully Paid
94087,Fully Paid
92738,Fully Paid
43896,Fully Paid
97614,Fully Paid
28906,Fully Paid
41391,Fully Paid
52187,Fully Paid
81684,Fully Paid
25924,Fully Paid
97701,Fully Paid
54188,Fully Paid
49549,Fully Paid
15524,Fully Paid
2995,Fully Paid
64460,Fully Paid
31252,Fully Paid
35242,Fully Paid
99749,Fully Paid
4808,Fully Paid
70703,Fully Paid
66834,Fully Paid
40345,Fully Paid
22055,Fully Paid
7691,Fully Paid
46484,Fully Paid
11676,Fully Paid
79779,Fully Paid
85406,Fully Paid
96357,Fully Paid
83704,Fully Paid
92118,Fully Paid
26224,Fully Paid
17588,Fully Paid
31228,Fully Paid
65445,Fully Paid
7569,Fully Paid
99254,Fully Paid
90287,Fully Paid
31125,Charged Off
16184,Fully Paid
50073,Fully Paid
15857,Fully Paid
35294,Fully Paid
65331,Fully Paid
45000,Fully Paid
65021,Fully Paid
5382,Fully Paid
86719,Fully Paid
6845,Fully Paid
9112,Fully Paid
20144,Fully Paid
18448,Fully Paid
52256,Fully Paid
81337,Fully Paid
33439,Fully Paid
77270,Fully Paid
10128,Fully Paid
15825,Fully Paid
67159,Fully Paid
81346,Fully Paid
39103,Fully Paid
90094,Fully Paid
55037,Fully Paid
83027,Fully Paid
50186,Fully Paid
6118,Fully Paid
77326,Fully Paid
60904,Fully Paid
90586,Fully Paid
5021,Fully Paid
24388,Charged Off
72222,Fully Paid
71450,Fully Paid
77377,Fully Paid
73482,Fully Paid
25823,Fully Paid
11860,Fully Paid
35395,Fully Paid
58565,Fully Paid
94497,Fully Paid
96645,Charged Off
26035,Fully Paid
96379,Fully Paid
20984,Fully Paid
461,Fully Paid
48775,Fully Paid
32748,Fully Paid
32890,Fully Paid
5264,Fully Paid
9703,Fully Paid
83832,Fully Paid
4203,Fully Paid
79628,Fully Paid
83129,Fully Paid
56748,Fully Paid
83709,Fully Paid
61854,Fully Paid
75614,Fully Paid
16392,Fully Paid
73218,Fully Paid
64840,Fully Paid
86463,Fully Paid
21397,Fully Paid
38799,Fully Paid
14370,Fully Paid
37102,Fully Paid
